Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Kiribati,KIR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.76534653,5.60600316,5.520271485,4.580478561,4.813824767,4.506771707,4.078160573,5.285466882,4.083228722,4.890797299,4.84779009,5.22557269,3.808999386,3.933718737,3.750076791,2.565239696,2.181855668,3.175629559,3.001729814,4.232492738,2.711356861,2.894788669,2.836066233,2.874068787,2.948581622,,,
St. Kitts and Nevis,KNA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.03232618,34.09211252,33.81190188,38.87641945,41.34279919,36.7317558,30.95743031,34.23356726,32.19564558,27.45813541,26.6385794,26.27683213,24.59440436,26.61720767,22.22038787,25.58335564,0.013438596,0.012990137,0.012913208,0.012701886,0.992491021,0.927930031,1.327948517,1.512150859,1.493438587,,,
"Korea, Rep.",KOR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.631946797,0.955805107,0.752918976,0.72597802,0.441574138,0.443589659,0.608637289,0.67645203,0.948918524,0.787125125,0.700449121,0.692195858,0.696660741,0.845579308,0.77020122,0.872923406,0.948657686,1.024921807,1.06066095,1.206796003,1.31495344,1.347611983,1.614257524,1.922273638,2.838097595,,,
Kuwait,KWT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165242335,0.354049277,0.167661753,0.061990073,0.038770646,0.115747074,0.069506755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Latin America & Caribbean (excluding high income),LAC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.73358262,32.01421667,31.69629577,31.15862287,30.7220416,30.3401817,29.63518679,28.87553854,28.71222728,29.16971033,28.4666871,27.93100864,28.56132654,29.03942791,28.44633511,28.56100078,28.8376054,29.12669932,28.45954493,29.28329924,28.65196818,28.43582481,27.49837046,27.39769813,27.22860551,,,
Lao PDR,LAO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.93220626,94.5921403,94.2212328,94.25762007,93.90192106,92.67460374,91.27298116,89.32341551,87.75245818,84.89318624,87.08839078,89.7414613,86.81910733,87.01141868,83.19567852,83.22099936,82.42972988,88.27899641,88.09430248,87.83512374,88.00833153,87.02618458,88.27777541,89.11023843,90.34351488,,,
Lebanon,LBN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.34168163,8.525147702,8.044073848,5.463977467,5.364536687,4.527380056,5.026521352,4.701475493,5.533454158,4.259014813,4.900588647,4.410286423,5.726235494,7.446653005,6.516296542,6.918488686,7.496361304,8.561715305,5.669228738,4.276907179,5.203631794,5.161056678,4.911934789,5.666944607,3.203544468,,,
Liberia,LBR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.23620669,90.06814427,88.92723403,87.44359809,86.85451553,86.59739726,86.98572773,87.65244485,88.00343262,90.05093848,90.82612478,91.47306817,91.907512,91.59948905,90.79255522,89.49470309,88.52038273,89.68002188,91.13241603,91.32285425,89.29177838,87.74307861,85.84934585,86.85042652,89.81932607,,,
Libya,LBY,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.129308599,3.011597091,2.886706756,2.701568079,2.363397171,2.191640789,2.101735706,2.12249873,2.147992982,2.044955566,2.042162598,2.024196202,1.965954637,1.947866334,1.865917431,1.813492511,1.877209359,2.00213855,1.875792648,1.71951516,1.568330691,2.23072108,1.912860346,1.717803239,1.753929182,,,
St. Lucia,LCA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.467459385,5.11427318,4.248433296,3.616818508,3.276619705,3.097866214,2.858278952,3.000783987,2.648507464,2.527155625,2.615928342,2.313809662,2.767370606,2.442862305,2.538666823,2.498735795,2.475810551,2.419359863,2.391114663,2.255494717,2.204035523,2.177751912,2.178078022,2.173729832,2.145866049,,,
Latin America & Caribbean,LCN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5453191,31.99132246,31.74952412,31.08559379,30.62225256,30.23187066,29.47464867,28.66500986,28.50042988,28.85840153,28.32038257,27.81556367,28.44338348,28.82822137,28.25473664,28.38688509,28.67202343,28.80905172,28.23934063,29.07861987,28.36021246,28.22931289,27.39549808,27.31898991,27.03017004,,,
Least developed countries: UN classification,LDC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.23472191,86.64043443,86.8889659,87.30038824,86.80132839,85.75559701,85.39851881,84.7958863,84.74042666,84.21142067,83.9703025,83.39113164,82.95328414,81.71778287,81.36440457,81.15087076,80.59067507,79.74880545,79.00670073,78.20738099,77.02081081,76.30234927,75.10448389,74.39958995,73.76810809,,,
Low income,LIC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.22169252,71.04091764,73.21337983,74.41021561,76.41260472,77.20157523,78.47593753,79.11792758,79.76661405,78.69330916,78.7225335,78.71113577,79.44370437,79.3811302,79.60376534,79.40616908,79.36217964,80.69693544,79.82646711,79.74600955,79.55283732,80.58449392,79.58152593,81.1293719,80.52240436,,,
Liechtenstein,LIE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.47585253,54.2002782,58.99001963,58.69448314,61.43288904,61.92172922,60.46879086,62.1834591,,,
Sri Lanka,LKA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.08723021,77.96099386,75.2771481,74.19005038,70.58092525,69.93853811,64.4119722,65.90126057,64.15051386,63.24797879,64.1565591,62.92775312,62.09987481,61.30119991,61.60871008,60.07624504,62.17399123,60.19686919,61.57085486,63.50919954,61.84227869,59.24946778,60.69128921,59.87224483,57.58517433,,,
Lower middle income,LMC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.30587903,44.34944656,45.66293699,47.01500076,47.84318694,47.30507909,46.99162207,46.38668741,46.79148123,46.15325702,46.34738589,45.93126581,45.44177327,45.10375675,44.47663356,43.93561215,43.39816371,42.31987732,41.76336183,41.33403091,40.48810685,40.2911022,40.39537532,40.48917672,39.94399869,,,
Low & middle income,LMY,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.00261535,28.2068722,29.04795158,29.33821974,30.05842142,29.74864076,30.28715781,30.27815385,30.49828933,30.66067308,30.39982066,30.14529475,29.88632469,29.00718546,27.67161389,26.99768086,26.38438857,25.68183747,25.37567708,25.56197703,24.91639245,24.27585889,24.34563498,24.47922673,24.42506242,,,
Lesotho,LSO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0279693,51.94823964,51.36197117,50.99428325,50.81482871,50.7774802,50.7893335,50.60004554,50.62036742,56.8799177,56.69818471,56.49983896,56.16386798,55.93953646,55.41073883,55.30663192,55.46038509,55.32654244,54.98621669,53.98141406,53.44923217,53.08860608,52.32356912,52.18903433,51.81579507,,,
Late-demographic dividend,LTE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5754213,19.7587147,20.48292728,20.65235867,21.37748556,21.03195513,21.72965527,21.78721241,21.88541956,22.2824016,21.99810969,21.57174666,21.46018528,20.52454986,19.31397577,18.68265089,18.08960433,17.6836366,17.54692249,17.80436704,17.21110779,16.51766009,16.831062,16.88750943,16.98008682,,,
Lithuania,LTU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.096777599,2.887548907,4.60923631,8.890991536,9.823367684,10.34126934,11.47351415,11.61951172,12.92659363,14.97327307,17.18556728,17.58941843,17.88962682,18.06564479,18.06680299,17.7811296,17.62097493,17.27546337,18.56745587,20.32211517,21.69427497,23.09455328,24.27537549,26.67121199,28.07216559,,,
Luxembourg,LUX,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.721832678,1.700140066,2.012050741,1.99192894,2.82082995,3.990915167,3.065372463,4.38633581,6.730018415,5.863173451,6.852519108,3.4321318,1.312544029,1.27146104,1.36150484,1.890643195,2.091700429,3.633883116,3.964494868,3.736660643,3.662680105,3.742717397,4.165270669,5.81175456,6.966288592,,,
Latvia,LVA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.56968972,18.68121843,21.59232129,25.38211612,28.34083472,32.428807,32.02537825,32.89141878,35.34881004,36.33112961,35.82038703,35.34722771,34.38259216,34.33765081,36.11248286,36.30050033,33.9989558,33.07539512,33.7049443,38.39414173,33.0640021,35.53392947,40.36564836,39.60303772,40.23606125,,,
"Macao SAR, China",MAC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66098296,0.649200603,0.602446546,0.551479179,0.52058058,0.501743346,0.414436437,0.190800197,0.194542265,0.192829362,0.177456418,16.97420306,22.85424718,23.42081012,23.49685099,23.30964216,23.63745457,4.58706293,4.993367286,4.721852136,6.828173893,6.700408384,11.70062497,15.72440879,10.72669122,,,
St. Martin (French part),MAF,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.48255438,19.5554271,18.13513901,17.63591018,17.06127615,17.16420493,17.8495862,17.52161454,16.87740569,15.40813143,15.25900849,15.11672572,14.93612554,15.7033329,23.61878616,20.75705525,18.74387222,17.06226402,15.22263152,14.84954544,14.49606548,12.42952982,11.47136674,12.26860491,11.77795804,,,
Monaco,MCO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.140958086,1.616865807,2.174911289,2.394828337,2.576918551,2.842618381,3.660394252,3.852072968,4.075333975,4.874369085,5.72213936,5.597063232,5.827727635,5.920882206,4.850143633,4.311911745,4.980542971,4.465200205,4.937615268,4.860461121,8.440061985,9.887071009,10.46932839,13.07886153,13.0473475,,,
Madagascar,MDG,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.91288885,85.11035756,85.42754494,85.80128003,82.5894618,82.71315203,82.28663977,77.00445181,76.05650051,77.60499719,78.40024528,80.00418213,83.47759444,80.59499053,79.85622557,80.47097527,84.34497089,83.34395875,82.33425745,83.17579587,81.93107346,79.1912491,76.70038139,72.92872308,73.56423356,,,
Maldives,MDV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.458739158,4.454719919,3.133233591,3.81666243,4.022887919,3.318463361,3.16097812,2.723045311,3.027278406,2.200418912,2.126459174,2.054783431,1.629522436,1.970024861,1.526533676,1.76243774,1.444045315,1.378777477,1.355980563,1.264801235,1.164190487,1.140590486,1.039512242,1.065391459,0.907876857,,,
Middle East & North Africa,MEA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.859287995,2.786630522,2.700649094,2.682629826,2.506476729,2.440792779,2.445364078,2.418154442,2.389762404,2.282159544,2.174368797,2.172847713,2.140902012,2.232372204,2.47867772,2.597568048,2.45259915,2.29060173,1.998756871,1.944184803,1.926754789,1.857339429,1.818512484,1.843747547,1.767534873,,,
Mexico,MEX,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.41330102,13.19551258,13.4270908,13.30396854,11.86310335,13.26183386,13.0647249,12.69977857,12.23845414,12.74846224,12.16736124,11.34388562,10.68278146,10.16903928,10.21329217,10.30299908,9.821398338,9.453193529,9.769618134,9.168405889,9.359977316,9.066176844,8.964488073,9.231363165,9.798903322,,,
Marshall Islands,MHL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257400257,0.23923445,0.234741784,,,
Middle income,MIC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.25398579,26.42696779,27.18025156,27.42678857,28.07268303,27.7073241,28.19370927,28.13358258,28.30959646,28.4826517,28.17290635,27.87923384,27.59073171,26.72301552,25.44078937,24.77095526,24.16940692,23.47096792,23.18269632,23.34896164,22.76320244,22.11780791,22.29218938,22.38094443,22.31068354,,,
"Macedonia, FYR",MKD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.410188011,4.424835016,16.00799508,14.84916205,16.58245305,17.80182467,14.20694162,15.90121289,15.07137115,17.67681205,19.37626662,15.16867135,14.63241087,17.29207931,18.20221528,16.6103746,17.86531677,13.40348776,14.66752083,18.39776573,22.59360031,17.86027375,16.87959191,17.97593863,18.30179467,,,
Mali,MLI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.15343962,88.13295056,87.54378958,87.03407014,87.33376184,87.60075687,88.03323174,87.99540821,85.85068256,85.5629217,85.63360623,85.65001666,86.1514993,86.76147034,86.15567998,86.18162309,85.7351361,85.26242675,85.0018384,86.36052466,84.85791371,84.71654909,85.1375739,84.72621407,83.56128977,,,
Malta,MLT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.087308169,0.098418947,0.119495411,0.181221954,0.213177334,0.265276992,0.250047556,0.263477392,1.388213836,2.014298311,2.603143021,2.585569239,3.952173172,,,
Myanmar,MMR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.90735394,91.11866502,90.78633741,89.24740287,87.96659572,85.22036844,84.60983767,85.16242467,83.35447161,81.88824004,80.17219555,82.48599157,83.0187843,79.81346433,80.38582055,79.76822893,81.41626966,80.73481627,85.9735851,86.11957358,85.01588505,84.57900532,78.95128439,75.96579318,68.52169606,,,
Middle East & North Africa (excluding high income),MNA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.043212985,3.930851009,3.780211333,3.800126668,3.54403373,3.411332159,3.44460123,3.362772756,3.362725584,3.175646677,2.973176685,2.974615318,2.946622518,3.101686432,3.434160228,3.602470554,3.421063011,3.228358143,2.764988349,2.723374593,2.758166183,2.672510212,2.677697203,2.724109583,2.622777562,,,
Montenegro,MNE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.85523021,47.6532384,46.2838049,42.69752611,53.9218193,54.52486278,43.18687864,46.19548411,49.26642635,45.98189801,,,
Mongolia,MNG,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.892624123,1.969589889,2.400169416,2.671805388,3.043396179,3.009338847,3.440849801,3.394398189,3.739137444,3.593976511,5.713471428,6.074889876,6.500198201,6.079987111,5.744707267,5.321772647,4.461787432,4.682483832,4.628964026,4.364887814,4.34832078,3.899355167,3.535886787,3.558720168,3.969469699,,,
Northern Mariana Islands,MNP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.10357624,94.29900628,93.11868506,91.96492752,93.19362721,92.84475989,93.12501517,92.64442073,94.00558372,94.16656732,93.60757876,93.95152932,93.72872551,92.75184481,92.91585865,93.61524659,93.28770945,92.14416935,92.43485874,91.66603989,91.30459284,90.45771405,90.8214786,90.31606941,88.85294877,,,
Mauritania,MRT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.99974237,46.66243626,46.4232019,46.06398385,45.49209355,45.24920237,43.87733747,43.80722543,46.00898827,43.92591609,44.41050966,44.17996846,42.13376999,40.16509028,38.59010365,38.76834667,39.12072213,35.62921177,35.79535783,33.42557487,33.99881007,33.28259082,31.84256382,32.65813951,32.57984922,,,
Mauritius,MUS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0678133,43.34216289,43.1597354,38.77109218,35.42886747,38.83451378,35.56392605,36.4410636,33.52735096,21.04519605,20.42138173,20.0759594,17.93327133,18.89998883,19.0830733,17.73704759,16.49121174,15.77164427,12.81965517,12.87337872,13.65842874,12.14291967,11.60886479,11.43757395,10.64009215,,,
Malawi,MWI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.03097748,82.95268918,83.03417494,81.64026367,82.3151236,81.98807268,81.74082726,81.5226161,82.07196289,80.52974078,82.52795055,81.27873433,82.23501973,81.39926731,82.35526744,83.87269108,83.48309016,84.22782064,81.67317276,83.64919141,79.73496454,79.94860287,81.16401557,80.36342164,80.57846674,,,
Malaysia,MYS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.98054281,11.15343571,10.26621662,10.02585198,9.92592654,9.029613476,7.473082964,6.705587248,7.167839843,7.342714979,6.743503371,6.478489081,5.716591121,5.413557087,5.169039845,4.924525038,4.994399596,4.557707265,4.729134713,4.230124081,3.819042137,4.107762736,4.410310445,4.486299681,4.769773882,,,
North America,NAC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.157754912,6.448219832,6.662790071,6.221925702,6.068879991,6.686768121,6.679826992,6.421862816,6.428952453,7.484094906,7.192511571,6.441736135,6.715058951,7.099553963,7.279729011,7.637928276,8.08335369,8.036120621,8.595878642,9.029234766,9.066657176,9.781872547,10.12566071,10.51544087,10.43899623,,,
Namibia,NAM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.17916804,41.45306457,39.24139089,34.31863607,33.69714973,33.34621032,32.65574185,34.18337956,35.44249466,33.51406135,29.29875519,33.00626583,32.56221316,32.10709678,32.05698823,32.86201359,32.76771375,27.02578581,27.07544568,26.37392374,27.94219967,28.5574767,28.27231191,27.61747334,,,
New Caledonia,NCL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.15799111,7.411591005,6.507186177,5.322784888,5.421417914,4.381213491,6.701969992,7.583673357,8.033849017,9.061359145,7.182640955,6.322562923,4.921349133,4.593062824,4.849775101,4.750438136,4.19440539,5.504458474,7.439820795,6.850000487,4.449449895,5.470835129,6.024672366,6.129614958,3.982403307,,,
Niger,NER,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.68815816,87.72394515,87.82896802,87.05434307,87.07222256,87.58970649,87.47081723,86.21089432,86.09572232,83.28370687,80.69524567,77.24994225,72.72961368,78.7248129,78.13167457,,,
Nigeria,NGA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.77597882,86.50357035,84.52166647,86.33205824,88.61135593,88.03974196,87.11373568,85.55128742,87.08092981,87.12226465,86.19027457,84.59525991,84.51355051,82.95601974,83.96669555,84.07230781,86.14052131,87.37957298,86.35198239,88.83185144,86.78123589,86.1533762,86.44863677,86.78430126,87.27475791,,,
Nicaragua,NIC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.76593863,70.52304581,67.1172394,67.56142185,64.49447482,64.53607111,63.94308011,62.73374583,60.41724456,59.38436752,58.36679664,56.56910515,56.58846056,54.11642764,53.78408824,53.89532814,51.77493882,51.364754,52.5606754,52.79614482,52.64109782,51.67871484,52.07877088,53.06211209,51.84228127,,,
Netherlands,NLD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.324057413,1.259382108,1.32245577,1.320882701,1.355941341,1.277436547,1.287887957,1.508144193,1.571272227,1.655027134,1.753151838,1.783861001,1.934858003,1.92537534,2.240756713,2.773758169,3.153638471,3.723210932,3.97578942,4.41245063,3.87550137,4.699750372,4.965915322,5.028002263,5.668454079,,,
Norway,NOR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.17374442,60.78487666,61.37896609,61.09733395,60.39895291,60.04713101,57.85055127,58.83887235,59.51691361,59.41494863,60.18812665,59.60640454,59.49310992,56.2568695,56.8716055,58.59181038,57.05968413,57.39006034,58.49373313,56.7709201,56.33486326,56.6255587,58.44976589,57.69346541,57.0886188,,,
Nepal,NPL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.11971381,94.18864919,94.1610597,93.5455614,92.38022358,91.73241674,91.51545771,90.70867029,90.49118077,88.05244113,88.28453258,87.75650447,89.94329201,89.44288492,90.29700743,89.51737585,91.25325953,91.31226986,90.4689375,88.92708565,87.29244724,86.94551801,84.69733004,86.25394535,84.37679559,,,
Nauru,NRU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084618545,0.083696045,0.092567556,0.092257627,0.0813199,0.04265728,,,
New Zealand,NZL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02453408,29.67324315,27.60300547,29.24305525,30.1926299,30.57952835,29.45086025,27.63287536,29.55339467,28.60588515,28.88779098,26.79056005,28.66438183,28.00926994,30.42916427,29.17732505,29.34890856,29.04397609,28.10106768,30.13079838,31.24260086,32.03414916,30.76901451,30.36447451,30.86475021,,,
OECD members,OED,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.01358248,7.158703265,7.296735013,7.225345334,7.043986222,7.362467046,7.302666592,7.298960919,7.391466831,7.816933851,7.734573596,7.360946513,7.449597632,7.683784037,7.860107069,8.127278154,8.547569633,8.777823051,9.310292402,9.89172745,10.22173155,10.62816793,11.1678442,11.65706397,11.84351164,,,
Oman,OMN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Other small states,OSS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.9634374,27.79164095,30.21992259,30.38721891,30.66198679,31.41466869,31.38023755,30.73042338,30.34995738,31.48789545,30.73645407,29.79264017,29.50430314,30.32716802,29.60021047,29.84720515,29.13885921,29.21884923,29.65416958,30.85271788,30.83551774,28.84235743,26.43895459,28.9766134,27.03332013,,,
Pakistan,PAK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.50053487,58.09129065,55.98220354,54.1481913,54.19576129,53.12287709,51.71382936,51.48244683,50.98425763,49.63973359,50.38807461,50.78410391,50.61831286,49.20180317,46.99999136,47.02543856,46.05152825,43.94600022,45.61228872,45.3879084,46.30132086,45.71079197,46.17014673,47.08643706,47.2055915,,,
Panama,PAN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.58944814,41.2584182,40.21692376,40.40672992,38.31269072,35.28385877,37.34844312,37.03981394,31.96695566,34.21601995,34.39785229,31.08782697,34.69900974,33.84104389,33.37902359,27.04149948,26.94174532,26.48902026,30.54583187,26.22326488,19.93740177,19.1403931,20.61955434,20.31333209,19.77078693,,,
Peru,PER,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.42583548,39.91311449,37.30775726,37.07925742,35.93498661,33.28299377,31.71453155,31.73989919,32.69229324,30.6801348,32.15506475,34.841297,34.16584293,34.81735041,32.60696854,32.73182991,33.87948612,32.3720025,25.71716532,28.06083849,30.73129795,29.54725961,28.24987863,25.97167466,25.63570064,,,
Philippines,PHL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.9465646,51.96040825,48.70739172,45.85746797,44.43509128,38.94200175,36.87686331,33.79990793,33.43061148,34.06883014,34.84502784,33.53471291,32.8271537,32.04987131,31.31318548,31.4295835,32.59663199,31.20341644,31.72707004,31.22391947,28.81183149,29.3987785,30.22468523,29.30716227,28.7212886,,,
